time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
63600,2021-03-21 09:48:13,40.183609986469,33.3260127253831,164.370084,,,3615.9491308022,46.916012,19.09899372,802.34910704,16,5,15.418,3616.6052988022,165.026252,20.56195248,802.34910704,-18.119214,-6.039738,0,207.9, -9.6, 1,0,0,1024,1024,1024,1024,203,0,73,3.851,3.867,3.867,3.847,0,0,10.272,76.91,3615.9491308022,164.370084,14,Waypoint,
63700,2021-03-21 09:48:13,40.1836028824928,33.3260096079052,164.370084,,,3615.9491308022,46.916012,19.09899372,804.66209924,16,5,15.393,3616.6052988022,165.026252,20.56195248,804.66209924,-18.119214,-6.039738,0,208.6, -9.3, 1,0,0,1024,1024,1024,1024,203.6,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3615.9491308022,164.370084,14,Waypoint,
63800,2021-03-21 09:48:13,40.1835953480863,33.3260063255658,164.370084,,,3615.9491308022,46.916012,19.09899372,807.11616756,16,5,15.393,3616.6052988022,165.026252,20.56195248,807.11616756,-18.119214,-6.039738,0,209.4, -9.1, 1.4,0,0,1024,1024,1024,1024,204.3,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3615.9491308022,164.370084,14,Waypoint,
63900,2021-03-21 09:48:13,40.1835882581798,33.326003176156,164.370084,,,3615.9491308022,46.916012,19.09899372,809.43900228,16,5,15.393,3616.6052988022,165.026252,20.56195248,809.43900228,-18.119214,-6.039738,0,210.1, -9.2, 1.4,0,0,1024,1024,1024,1024,205.1,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3615.9491308022,164.370084,14,Waypoint,
64000,2021-03-21 09:48:14,40.1835811350271,33.325999801609,164.698168,,,3616.2772148022,46.916012,19.1705758,811.81761128,16,5,15.393,3616.6052988022,165.026252,20.56195248,811.81761128,-18.119214,-6.263432,0,210.9, -9.9, 1.3,0,0,1024,1024,1024,1024,205.9,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3616.2772148022,164.698168,14,Waypoint,
64100,2021-03-21 09:48:14,40.1835741806072,33.3259965567626,164.698168,,,3616.2772148022,46.916012,19.1705758,814.13716516,16,5,15.393,3616.6052988022,165.026252,20.56195248,814.13716516,-18.119214,-6.263432,0,211.6, -10.1, 1.3,0,0,1024,1024,1024,1024,205.9,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3616.2772148022,164.698168,14,Waypoint,
64200,2021-03-21 09:48:14,40.1835667494831,33.3259930521563,164.698168,,,3616.2772148022,46.916012,19.1705758,816.62076104,16,5,15.393,3616.6052988022,165.026252,20.56195248,816.62076104,-18.119214,-6.263432,0,212.3, -10.1, 1.7,0,0,1024,1024,1024,1024,206.6,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3616.2772148022,164.698168,14,Waypoint,
64300,2021-03-21 09:48:14,40.1835596629117,33.3259896973425,164.370084,,,3615.9491308022,46.916012,19.24439482,818.9960892,16,5,15.393,3616.6052988022,165.026252,20.56195248,818.9960892,-18.119214,-6.487126,0,213.1, -10, 1.7,0,0,1024,1024,1024,1024,207.4,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3615.9491308022,164.370084,14,Waypoint,
64400,2021-03-21 09:48:14,40.1835519172504,33.3259861086012,164.370084,,,3615.9491308022,46.916012,19.24439482,821.58139112,16,5,15.393,3616.6052988022,165.026252,20.56195248,821.58139112,-18.119214,-6.487126,0,213.8, -10.2, 1.8,0,0,1024,1024,1024,1024,208.2,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3615.9491308022,164.370084,14,Waypoint,
64500,2021-03-21 09:48:14,40.1835446846662,33.325982710195,164.370084,,,3615.9491308022,46.916012,19.32268772,824.00593188,16,5,15.393,3616.6052988022,165.026252,20.56195248,824.00593188,-18.119214,-6.71082,0,214.5, -10.1, 2.2,0,0,1024,1024,1024,1024,209.1,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3615.9491308022,164.370084,14,Waypoint,
64600,2021-03-21 09:48:14,40.1835369203494,33.3259790489793,164.370084,,,3615.9491308022,46.916012,19.32268772,826.61091884,16,5,15.393,3616.6052988022,165.026252,20.56195248,826.61091884,-18.119214,-6.71082,0,215.3, -9.9, 2.5,0,0,1024,1024,1024,1024,209.9,0,73,3.858,3.871,3.868,3.847,0,0,10.314,76.91,3615.9491308022,164.370084,14,Waypoint,
64700,2021-03-21 09:48:14,40.183529662127,33.3259755095708,164.370084,,,3615.9491308022,46.916012,19.1929452,829.07811052,16,5,15.386,3616.6052988022,165.026252,20.56195248,829.07811052,-17.89552,-6.934514,0,215.9, -9.3, 2.5,0,0,1024,1024,1024,1024,210.7,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.9491308022,164.370084,14,Waypoint,
64800,2021-03-21 09:48:14,40.183522065084,33.3259716549703,164.042,,,3615.6210468022,46.916012,19.1929452,831.69294,16,5,15.386,3616.6052988022,165.026252,20.56195248,831.69294,-17.89552,-6.934514,0,216.7, -9.4, 2.3,0,0,1024,1024,1024,1024,211.5,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
64900,2021-03-21 09:48:14,40.1835151097261,33.3259679901667,164.370084,,,3615.9491308022,46.916012,19.27347504,834.11748076,16,5,15.386,3616.6052988022,165.026252,20.56195248,834.11748076,-17.89552,-7.158208,0,217.4, -9.3, 2,0,0,1024,1024,1024,1024,212.3,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.9491308022,164.370084,14,Waypoint,
65000,2021-03-21 09:48:15,40.1835077562463,33.3259640819279,164.042,,,3615.6210468022,46.916012,19.15268028,836.68965932,16,5,15.386,3616.6052988022,165.026252,20.56195248,836.68965932,-17.671826,-7.381902,0,218.1, -9.9, 1.7,0,0,1024,1024,1024,1024,213.1,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
65100,2021-03-21 09:48:15,40.1835007760839,33.3259602906528,164.042,,,3615.6210468022,46.916012,19.15268028,839.15028932,16,5,15.386,3616.6052988022,165.026252,20.56195248,839.15028932,-17.671826,-7.381902,0.223694,218.9, -9.8, 1.8,0,0,1024,1024,1024,1024,213.1,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
65200,2021-03-21 09:48:15,40.1834934617909,33.3259560516147,164.042,,,3615.6210468022,46.916012,19.15268028,841.78808468,16,5,15.386,3616.6052988022,165.026252,20.56195248,841.78808468,-17.671826,-7.381902,0,219.7, -9.6, 2.1,0,0,1024,1024,1024,1024,213.9,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
65300,2021-03-21 09:48:15,40.1834864893409,33.3259520958369,164.042,,,3615.6210468022,46.916012,19.23992094,844.28480392,16,5,15.386,3616.6052988022,165.026252,20.56195248,844.28480392,-17.671826,-7.605596,0,220.5, -9.4, 2.2,0,0,1024,1024,1024,1024,214.8,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
65400,2021-03-21 09:48:15,40.1834791494096,33.3259479095401,163.713916,,,3615.2929628022,46.916012,19.32939854,846.92259928,16,5,15.386,3616.6052988022,165.026252,20.56195248,846.92259928,-17.671826,-7.82929,0,221.3, -9.9, 2.2,0,0,1024,1024,1024,1024,215.6,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.2929628022,163.713916,14,Waypoint,
65500,2021-03-21 09:48:15,40.183472162473,33.3259438768031,164.042,,,3615.6210468022,46.916012,19.12360006,849.4422844,16,5,15.386,3616.6052988022,165.026252,20.56195248,849.4422844,-17.448132,-7.82929,0,222, -10.1, 2.3,0,0,1024,1024,1024,1024,216.5,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
65600,2021-03-21 09:48:15,40.1834647571955,33.3259395995545,163.713916,,,3615.2929628022,46.916012,19.21755154,852.116169,16,5,15.386,3616.6052988022,165.026252,20.56195248,852.116169,-17.448132,-8.052984,0,222.8, -10.1, 2.9,0,0,1024,1024,1024,1024,217.4,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.2929628022,163.713916,14,Waypoint,
65700,2021-03-21 09:48:15,40.1834573989215,33.3259354598997,163.713916,,,3615.2929628022,46.916012,19.31150302,854.75396436,16,5,15.365,3616.6052988022,165.026252,20.56195248,854.75396436,-17.448132,-8.276678,0,223.6, -9.7, 3.3,0,0,1024,1024,1024,1024,218.3,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.2929628022,163.713916,14,Waypoint,
65800,2021-03-21 09:48:15,40.1834500973434,33.3259309160743,163.713916,,,3615.2929628022,46.916012,19.20860378,857.46065736,16,5,15.365,3616.6052988022,165.026252,20.56195248,857.46065736,-17.224438,-8.500372,0,224.5, -10, 3,0,0,1024,1024,1024,1024,219.2,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.2929628022,163.713916,14,Waypoint,
65900,2021-03-21 09:48:15,40.183443239119,33.3259265455417,163.713916,,,3615.2929628022,46.916012,19.20860378,860.02955508,16,5,15.365,3616.6052988022,165.026252,20.56195248,860.02955508,-17.224438,-8.500372,0,225.4, -10, 3.2,0,0,1024,1024,1024,1024,220.1,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.2929628022,163.713916,14,Waypoint,
66000,2021-03-21 09:48:16,40.1834361978834,33.3259219791128,164.042,,,3615.6210468022,46.916012,19.10794148,862.68375464,16,5,15.365,3616.6052988022,165.026252,20.56195248,862.68375464,-17.000744,-8.724066,0,226.3, -10.3, 3.2,0,0,1024,1024,1024,1024,221.1,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
66100,2021-03-21 09:48:16,40.1834296094856,33.3259176433823,163.713916,,,3615.2929628022,46.916012,19.21084072,865.18047388,16,5,15.365,3616.6052988022,165.026252,20.56195248,865.18047388,-17.000744,-8.94776,0,227.4, -10.8, 3.5,0,0,1024,1024,1024,1024,221.1,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.2929628022,163.713916,14,Waypoint,
66200,2021-03-21 09:48:16,40.183422622549,33.3259127341349,164.042,,,3615.6210468022,46.916012,19.3159769,867.89372856,16,5,15.365,3616.6052988022,165.026252,20.56195248,867.89372856,-17.000744,-9.171454,0,228.3, -11.6, 3.7,0,0,1024,1024,1024,1024,222.1,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
66300,2021-03-21 09:48:16,40.1834159628644,33.3259079145837,164.042,,,3615.6210468022,46.916012,19.22873624,870.51183888,16,5,15.365,3616.6052988022,165.026252,20.56195248,870.51183888,-16.77705,-9.395148,0,229.3, -11.6, 4.1,0,0,1024,1024,1024,1024,223.2,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
66400,2021-03-21 09:48:16,40.1834088784816,33.3259026253835,163.713916,,,3615.2929628022,46.916012,19.3383463,873.33008044,16,5,15.365,3616.6052988022,165.026252,20.56195248,873.33008044,-16.77705,-9.618842,0,230.2, -11.3, 4.6,0,0,1024,1024,1024,1024,224.3,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.2929628022,163.713916,14,Waypoint,
66500,2021-03-21 09:48:16,40.1834020354733,33.3258970660188,164.042,,,3615.6210468022,46.916012,19.25781646,876.148322,16,5,15.365,3616.6052988022,165.026252,20.56195248,876.148322,-16.553356,-9.842536,0,231.3, -10.8, 5,0,0,1024,1024,1024,1024,225.4,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
66600,2021-03-21 09:48:16,40.1833950866813,33.3258915764375,164.042,,,3615.6210468022,46.916012,19.49045822,878.97968692,16,5,15.365,3616.6052988022,165.026252,20.56195248,878.97968692,-16.553356,-10.289924,0,232.2, -11, 5.4,0,0,1024,1024,1024,1024,226.6,0,73,3.847,3.865,3.863,3.839,0,0,11.116,76.91,3615.6210468022,164.042,14,Waypoint,
66700,2021-03-21 09:48:16,40.1833885389295,33.3258862314464,164.042,,,3615.6210468022,46.916012,19.42111308,881.68309908,16,5,15.342,3616.6052988022,165.026252,20.56195248,881.68309908,-16.329662,-10.513618,0,233.3, -11.2, 5.7,0,0,1024,1024,1024,1024,227.7,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.6210468022,164.042,14,Waypoint,
66800,2021-03-21 09:48:16,40.1833817285422,33.3258804722387,164.042,,,3615.6210468022,46.916012,19.35624182,884.53742988,16,5,15.342,3616.6052988022,165.026252,20.56195248,884.53742988,-16.105968,-10.737312,0,234.5, -11.8, 6.4,0,0,1024,1024,1024,1024,229,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.6210468022,164.042,14,Waypoint,
66900,2021-03-21 09:48:16,40.1833750080971,33.3258745704142,164.370084,,,3615.9491308022,46.916012,19.29808138,887.39832236,16,5,15.342,3616.6052988022,165.026252,20.56195248,887.39832236,-15.882274,-10.961006,0,235.6, -11.8, 7.6,0,0,1024,1024,1024,1024,230.3,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.9491308022,164.370084,14,Waypoint,
67000,2021-03-21 09:48:17,40.1833683346555,33.3258685747675,164.042,,,3615.6210468022,46.916012,19.24215788,890.26905736,16,5,15.342,3616.6052988022,165.026252,20.56195248,890.26905736,-15.65858,-11.1847,0,237.6, -7.5, 10.6,0,0,1024,1024,1024,1024,230.3,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.6210468022,164.042,14,Waypoint,
67100,2021-03-21 09:48:17,40.1833620766364,33.3258627244286,164.370084,,,3615.9491308022,46.916012,19.01399,893.00855876,16,5,15.342,3616.6052988022,165.026252,20.56195248,893.00855876,-15.211192,-11.408394,0,239.8, -2.3, 13.9,0,0,1024,1024,1024,1024,231.9,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.9491308022,164.370084,14,Waypoint,
67200,2021-03-21 09:48:17,40.1833556670808,33.3258564322466,164.042,,,3615.6210468022,46.916012,18.48159828,895.87929376,16,5,15.342,3616.6052988022,165.026252,20.56195248,895.87929376,-14.54011,-11.408394,0,241.5, 0.7, 16.1,0,0,1024,1024,1024,1024,233.4,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.6210468022,164.042,14,Waypoint,
67300,2021-03-21 09:48:17,40.1833499158856,33.325850476425,164.370084,,,3615.9491308022,46.916012,17.95815432,898.51708912,16,5,15.342,3616.6052988022,165.026252,20.56195248,898.51708912,-13.869028,-11.408394,0,243, 2.4, 17.6,0,0,1024,1024,1024,1024,234.8,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.9491308022,164.370084,14,Waypoint,
67400,2021-03-21 09:48:17,40.1833443050753,33.3258441584105,164.042,,,3615.6210468022,46.916012,17.11035406,901.1975354,16,5,15.342,3616.6052988022,165.026252,20.56195248,901.1975354,-12.750558,-11.408394,0,244.2, 3.1, 18.3,0,0,1024,1024,1024,1024,236,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.6210468022,164.042,14,Waypoint,
67500,2021-03-21 09:48:17,40.1833394033807,33.3258383328277,164.042,,,3615.6210468022,46.916012,16.29834484,903.59911028,17,5,15.342,3616.6052988022,165.026252,20.56195248,903.59911028,-11.855782,-11.1847,0,245.4, 3.1, 18.7,0,0,1024,1024,1024,1024,237.3,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.6210468022,164.042,14,Waypoint,
67600,2021-03-21 09:48:17,40.1833347469167,33.3258322175264,163.713916,,,3615.2929628022,46.916012,15.66081694,906.003966,17,5,15.342,3616.6052988022,165.026252,20.56195248,906.003966,-10.961006,-11.1847,0.223694,246.3, 2.4, 18.6,0,0,1024,1024,1024,1024,238.5,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.2929628022,163.713916,14,Waypoint,
67700,2021-03-21 09:48:17,40.1833306703352,33.3258263905084,163.713916,,,3615.2929628022,46.916012,15.04789538,908.20540964,17,5,15.29,3616.6052988022,165.026252,20.56195248,908.20540964,-10.06623,-11.1847,0.223694,247.1, 1.5, 18.1,0,0,1024,1024,1024,1024,239.8,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.2929628022,163.713916,14,Waypoint,
67800,2021-03-21 09:48:17,40.1833275245462,33.3258196428496,163.385832,,,3614.9648788022,46.916012,14.77946258,910.37076404,17,5,15.29,3616.6052988022,165.026252,20.56195248,910.37076404,-9.395148,-11.408394,0.223694,248.1, 0.8, 17,0,0,1024,1024,1024,1024,241.1,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3614.9648788022,163.385832,14,Waypoint,
67900,2021-03-21 09:48:17,40.1833241177892,33.3258136515084,163.385832,,,3614.9648788022,46.916012,14.2269384,912.44425492,15,5,15.29,3616.6052988022,165.026252,20.56195248,912.44425492,-8.500372,-11.408394,0,249.4, 0.7, 16.1,0,0,1024,1024,1024,1024,242.4,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3614.9648788022,163.385832,14,Waypoint,
68000,2021-03-21 09:48:18,40.1833208512087,33.3258073182455,163.385832,,,3614.9648788022,46.916012,13.8354739,914.55383504,15,5,15.29,3616.6052988022,165.026252,20.56195248,914.55383504,-7.82929,-11.408394,0,250.7, 0.3, 16,0,0,1024,1024,1024,1024,242.4,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3614.9648788022,163.385832,14,Waypoint,
68100,2021-03-21 09:48:18,40.1833179886908,33.32580130161,163.713916,,,3615.2929628022,46.916012,13.5894105,916.49609232,16,5,15.29,3616.6052988022,165.026252,20.56195248,916.49609232,-7.381902,-11.408394,0,252.1, 0.3, 16.1,0,0,1024,1024,1024,1024,243.8,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.2929628022,163.713916,14,Waypoint,
68200,2021-03-21 09:48:18,40.1833155927676,33.325794217232,163.713916,,,3615.2929628022,46.916012,13.42835082,918.54989816,16,5,15.29,3616.6052988022,165.026252,20.56195248,918.54989816,-6.71082,-11.632088,0,253.4, 0.4, 16.2,0,0,1024,1024,1024,1024,245.2,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.2929628022,163.713916,14,Waypoint,
68300,2021-03-21 09:48:18,40.1833131177412,33.3257881116179,163.385832,,,3614.9648788022,46.916012,12.90938074,920.41669612,16,5,15.29,3616.6052988022,165.026252,20.56195248,920.41669612,-6.039738,-11.408394,0,254.9, 0.9, 16.2,0,0,1024,1024,1024,1024,246.7,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3614.9648788022,163.385832,14,Waypoint,
68400,2021-03-21 09:48:18,40.1833106402135,33.3257816029095,163.713916,,,3615.2929628022,46.916012,12.60739384,922.37207676,16,5,15.29,3616.6052988022,165.026252,20.56195248,922.37207676,-5.368656,-11.408394,0,256.2, 1.1, 16.8,0,0,1024,1024,1024,1024,248.2,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.2929628022,163.713916,14,Waypoint,
68500,2021-03-21 09:48:18,40.1833085764408,33.325775537838,163.713916,,,3615.2929628022,46.916012,12.3367241,924.130607,17,5,15.29,3616.6052988022,165.026252,20.56195248,924.130607,-4.697574,-11.408394,0,257.3, 1, 17.4,0,0,1024,1024,1024,1024,249.6,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.2929628022,163.713916,14,Waypoint,
68600,2021-03-21 09:48:18,40.1833067094363,33.3257688432793,163.713916,,,3615.2929628022,46.916012,12.09737152,925.97443908,17,5,15.29,3616.6052988022,165.026252,20.56195248,925.97443908,-4.026492,-11.408394,0,258.2, 0.4, 18,0,0,1024,1024,1024,1024,250.9,0,73,3.836,3.861,3.86,3.834,0,0,11.216,76.91,3615.2929628022,163.713916,14,Waypoint,
68700,2021-03-21 09:48:18,40.1833052664004,33.3257630056772,164.042,,,3615.6210468022,46.916012,11.743935,927.53939976,17,5,15.333,3616.6052988022,165.026252,20.56195248,927.53939976,-3.579104,-11.1847,0,259.3, 0.1, 18.4,0,0,1024,1024,1024,1024,252.3,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.6210468022,164.042,14,Waypoint,
68800,2021-03-21 09:48:18,40.1833039875117,33.3257568166457,164.042,,,3615.6210468022,46.916012,11.55603204,929.13716884,17,5,15.333,3616.6052988022,165.026252,20.56195248,929.13716884,-2.908022,-11.1847,0,260.3, -0.3, 18.7,0,0,1024,1024,1024,1024,253.6,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.6210468022,164.042,14,Waypoint,
68900,2021-03-21 09:48:18,40.1833030240981,33.3257509523142,164.042,,,3615.6210468022,46.916012,11.40615706,930.59058096,16,5,15.333,3616.6052988022,165.026252,20.56195248,930.59058096,-2.23694,-11.1847,0,261.3, -0.8, 19.1,0,0,1024,1024,1024,1024,254.9,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.6210468022,164.042,14,Waypoint,
69000,2021-03-21 09:48:19,40.1833023046646,33.3257447799662,164.042,,,3615.6210468022,46.916012,11.29431006,932.04727392,16,5,15.333,3616.6052988022,165.026252,20.56195248,932.04727392,-1.565858,-11.1847,0,262.3, -1.6, 19.3,0,0,1024,1024,1024,1024,254.9,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.6210468022,164.042,14,Waypoint,
69100,2021-03-21 09:48:19,40.1833019567769,33.3257384278672,163.713916,,,3615.2929628022,46.916012,10.99679704,933.45475428,17,5,15.333,3616.6052988022,165.026252,20.56195248,933.45475428,-0.894776,-10.961006,0,263.6, -1.8, 19.4,0,0,1024,1024,1024,1024,256.3,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.2929628022,163.713916,14,Waypoint,
69200,2021-03-21 09:48:19,40.1833018183722,33.3257322944473,163.713916,,,3615.2929628022,46.916012,11.1847,934.76709028,17,5,15.333,3616.6052988022,165.026252,20.56195248,934.76709028,0,-11.1847,0,264.7, -2.2, 19.6,0,0,1024,1024,1024,1024,257.7,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.2929628022,163.713916,14,Waypoint,
69300,2021-03-21 09:48:19,40.1833019454168,33.3257264781928,163.713916,,,3615.2929628022,46.916012,10.96324294,935.95147352,16,5,15.333,3616.6052988022,165.026252,20.56195248,935.95147352,0.223694,-10.961006,0,265.8, -2.7, 19.7,0,0,1024,1024,1024,1024,259.1,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.2929628022,163.713916,14,Waypoint,
69400,2021-03-21 09:48:19,40.1833023774105,33.3257203700673,164.042,,,3615.6210468022,46.916012,10.99679704,937.1227334,16,5,15.333,3616.6052988022,165.026252,20.56195248,937.1227334,0.894776,-10.961006,0,266.7, -3.6, 19.8,0,0,1024,1024,1024,1024,260.5,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.6210468022,164.042,14,Waypoint,
69500,2021-03-21 09:48:19,40.1833032393133,33.3257141557415,164.370084,,,3615.9491308022,46.916012,11.072853,938.21525312,16,5,15.333,3616.6052988022,165.026252,20.56195248,938.21525312,1.565858,-10.961006,0,267.7, -4.4, 19.9,0,0,1024,1024,1024,1024,261.9,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.9491308022,164.370084,14,Waypoint,
69600,2021-03-21 09:48:19,40.1833041489491,33.3257080791889,164.370084,,,3615.9491308022,46.916012,11.18693694,939.2716836,16,5,15.333,3616.6052988022,165.026252,20.56195248,939.2716836,2.23694,-10.961006,0,268.9, -4.5, 20.4,0,0,1024,1024,1024,1024,263.3,0,73,3.837,3.853,3.853,3.826,0,0,11.548,76.91,3615.9491308022,164.370084,14,Waypoint,
69700,2021-03-21 09:48:19,40.1833052472238,33.3257022322584,164.370084,,,3615.9491308022,46.916012,11.3412858,940.23296972,16,5,15.288,3616.6052988022,165.026252,20.56195248,940.23296972,2.908022,-10.961006,0,270.1, -4.7, 21,0,0,1024,1024,1024,1024,264.7,0,73,3.824,3.843,3.845,3.819,0,0,12.79,76.91,3615.9491308022,164.370084,14,Waypoint,
69800,2021-03-21 09:48:19,40.1833066702494,33.3256959698555,164.370084,,,3615.9491308022,46.916012,11.743935,941.2073792,16,5,15.288,3616.6052988022,165.026252,20.56195248,941.2073792,3.579104,-11.1847,0,271.2, -5.3, 21,0,0,1024,1024,1024,1024,266.2,0,73,3.824,3.843,3.845,3.819,0,0,12.79,76.91,3615.9491308022,164.370084,14,Waypoint,
69900,2021-03-21 09:48:19,40.1833084156287,33.32568957542,164.370084,,,3615.9491308022,46.916012,11.88709916,942.13257608,16,5,15.288,3616.6052988022,165.026252,20.56195248,942.13257608,4.026492,-11.1847,0,272.4, -5.6, 21.1,0,0,1024,1024,1024,1024,267.7,0,73,3.824,3.843,3.845,3.819,0,0,12.79,76.91,3615.9491308022,164.370084,14,Waypoint,
